Age,AgeA,AgeB,AgeC,AgeD,Ed,LowEd,HighEd,Wantsmore,MoreYes,MoreNo,CountNotusing,Using,Percentuse,UsingMultiClass,UsingBinom
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,1
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,high,0,1,no,0,1,65,27,0.415384615,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,1
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
25-29,0,1,0,0,low,1,0,no,0,1,19,10,0.526315789,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,1
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
40-49,0,0,0,1,high,0,1,yes,1,0,8,8,1,Low,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,1
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
30-39,0,0,1,0,low,1,0,no,0,1,77,80,1.038961039,High,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,1
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
40-49,0,0,0,1,low,1,0,no,0,1,46,48,1.043478261,Med,0
